ID,Zone,Total_Import_MWh,Peak_Import_MW
1,2,3.0681150821369116,0.12544569621627227
2,2,2.0458991016236596,0.056299327456673307
3,2,1.2784469162020855,0.052270141984775816
4,2,3.835925672631058,0.1568059166500979
