Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,1,2000.0,0.0,0.0,0.0
1,2,2000.0,0.0,0.0,0.0
2,1,1800.0,0.0,0.0,0.0
2,2,1800.0,0.0,0.0,0.0
3,1,1100.0,0.49640031077164926,1.0409612430865955,0.0013412454251959713
3,2,1100.0,0.31488,0.9446399999999999,0.0012171385696361833
4,1,400.0,0.1353,0.5412,0.0006973189721873967
4,2,400.0,0.03936,0.15744,0.0002028564282726972
