ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,2,1,batt_amfoang,0.8247078706442582,0.0,0.8247078706442582
6,2,2,batt_boking,0.5497985997465286,0.0,0.5497985997465286
9,2,3,batt_raijua,0.3436312023274186,0.0,0.3436312023274186
12,2,4,batt_wini,1.030874733686687,0.0,1.030874733686687
